15.008	15.009	20	20	1.3256	1.3256	0.2049	0.20489
15.008	15.008	20	20	1.3257	1.3256	0.20491	0.2049
15.008	15.008	20	20	1.3257	1.3257	0.20492	0.20491
15.008	15.008	20	20	1.3257	1.3257	0.20493	0.20492
15.008	15.008	20	20	1.3257	1.3257	0.20494	0.20493
15.007	15.008	20	20	1.3258	1.3257	0.20495	0.20494
15.007	15.007	20	20	1.3258	1.3258	0.20496	0.20495
15.007	15.007	20	20	1.3258	1.3258	0.20497	0.20496
15.007	15.007	20	20	1.3258	1.3258	0.20497	0.20497
15.007	15.007	20	20	1.3259	1.3258	0.20498	0.20497
15.007	15.007	20	20	1.3259	1.3259	0.20499	0.20498
15.006	15.007	20	20	1.3259	1.3259	0.205	0.20499
15.006	15.006	20	20	1.3259	1.3259	0.205	0.205
15.006	15.006	20	20	1.3259	1.3259	0.20501	0.205
15.006	15.006	20	20	1.326	1.3259	0.20502	0.20501
15.006	15.006	20	20	1.326	1.326	0.20502	0.20502
15.006	15.006	20	20	1.326	1.326	0.20503	0.20502
15.005	15.006	20	20	1.326	1.326	0.20504	0.20503
15.005	15.005	20	20	1.326	1.326	0.20504	0.20504
15.005	15.005	20	20	1.3261	1.326	0.20505	0.20504
15.005	15.005	20	20	1.3261	1.3261	0.20505	0.20505
15.005	15.005	20	20	1.3261	1.3261	0.20506	0.20505
15.005	15.005	20	20	1.3261	1.3261	0.20507	0.20506
15.005	15.005	20	20	1.3261	1.3261	0.20507	0.20507
15.004	15.005	20	20	1.3261	1.3261	0.20508	0.20507
15.004	15.004	20	20	1.3262	1.3261	0.20508	0.20508
15.004	15.004	20	20	1.3262	1.3262	0.20508	0.20508
15.004	15.004	20	20	1.3262	1.3262	0.20509	0.20508
15.004	15.004	20	20	1.3262	1.3262	0.20509	0.20509
15.004	15.004	20	20	1.3262	1.3262	0.2051	0.20509
15.004	15.004	20	20	1.3262	1.3262	0.2051	0.2051
15.004	15.004	20	20	1.3262	1.3262	0.20511	0.2051
15.004	15.004	20	20	1.3262	1.3262	0.20511	0.20511
15.004	15.004	20	20	1.3263	1.3262	0.22057	0.20511
15.003	15.004	19.994	20	1.3263	1.3263	0.22856	0.22057
15.003	15.003	19.99	19.994	1.3263	1.3263	0.23522	0.22856
15.003	15.003	19.986	19.99	1.3263	1.3263	0.24047	0.23522
15.003	15.003	19.984	19.986	1.3263	1.3263	0.24463	0.24047
15.003	15.003	19.982	19.984	1.3263	1.3263	0.24792	0.24463
15.003	15.003	19.981	19.982	1.3263	1.3263	0.25051	0.24792
15.003	15.003	19.98	19.981	1.3263	1.3263	0.25256	0.25051
15.003	15.003	19.979	19.98	1.3263	1.3263	0.25416	0.25256
15.003	15.003	19.979	19.979	1.3264	1.3263	0.25542	0.25416
15.003	15.003	19.979	19.979	1.3264	1.3264	0.2564	0.25542
15.003	15.003	19.979	19.979	1.3264	1.3264	0.25716	0.2564
15.003	15.003	19.979	19.979	1.3264	1.3264	0.25774	0.25716
15.003	15.003	19.979	19.979	1.3264	1.3264	0.25819	0.25774
15.002	15.003	19.979	19.979	1.3264	1.3264	0.25853	0.25819
15.002	15.002	19.98	19.979	1.3264	1.3264	0.25878	0.25853
15.002	15.002	19.98	19.98	1.3264	1.3264	0.25896	0.25878
15.002	15.002	19.98	19.98	1.3264	1.3264	0.25909	0.25896
15.002	15.002	19.981	19.98	1.3264	1.3264	0.25917	0.25909
15.002	15.002	19.981	19.981	1.3264	1.3264	0.25922	0.25917
15.002	15.002	19.982	19.981	1.3264	1.3264	0.25925	0.25922
15.002	15.002	19.982	19.982	1.3265	1.3264	0.25925	0.25925
15.002	15.002	19.983	19.982	1.3265	1.3265	0.25924	0.25925
15.002	15.002	19.983	19.983	1.3265	1.3265	0.25922	0.25924
15.002	15.002	19.983	19.983	1.3265	1.3265	0.25919	0.25922
15.002	15.002	19.984	19.983	1.3265	1.3265	0.25915	0.25919
15.002	15.002	19.984	19.984	1.3265	1.3265	0.2591	0.25915
15.002	15.002	19.985	19.984	1.3265	1.3265	0.25905	0.2591
15.002	15.002	19.985	19.985	1.3265	1.3265	0.259	0.25905
15.002	15.002	19.985	19.985	1.3265	1.3265	0.25895	0.259
15.002	15.002	19.986	19.985	1.3265	1.3265	0.25889	0.25895
15.002	15.002	19.986	19.986	1.3265	1.3265	0.25884	0.25889
15.002	15.002	19.987	19.986	1.3265	1.3265	0.25878	0.25884
15.002	15.002	19.987	19.987	1.3265	1.3265	0.25873	0.25878
15.001	15.002	19.987	19.987	1.3265	1.3265	0.25867	0.25873
15.001	15.001	19.988	19.987	1.3265	1.3265	0.25862	0.25867
15.001	15.001	19.988	19.988	1.3265	1.3265	0.25857	0.25862
15.001	15.001	19.988	19.988	1.3265	1.3265	0.25852	0.25857
15.001	15.001	19.989	19.988	1.3265	1.3265	0.25847	0.25852
15.001	15.001	19.989	19.989	1.3266	1.3265	0.25842	0.25847
15.001	15.001	19.989	19.989	1.3266	1.3266	0.25837	0.25842
15.001	15.001	19.99	19.989	1.3266	1.3266	0.25832	0.25837
15.001	15.001	19.99	19.99	1.3266	1.3266	0.25827	0.25832
15.001	15.001	19.99	19.99	1.3266	1.3266	0.25823	0.25827
15.001	15.001	19.99	19.99	1.3266	1.3266	0.25818	0.25823
15.001	15.001	19.991	19.99	1.3266	1.3266	0.25814	0.25818
15.001	15.001	19.991	19.991	1.3266	1.3266	0.2581	0.25814
15.001	15.001	19.991	19.991	1.3266	1.3266	0.25805	0.2581
15.001	15.001	19.991	19.991	1.3266	1.3266	0.25801	0.25805
15.001	15.001	19.992	19.991	1.3266	1.3266	0.25798	0.25801
15.001	15.001	19.992	19.992	1.3266	1.3266	0.25794	0.25798
15.001	15.001	19.992	19.992	1.3266	1.3266	0.2579	0.25794
15.001	15.001	19.992	19.992	1.3266	1.3266	0.25786	0.2579
15.001	15.001	19.992	19.992	1.3266	1.3266	0.25783	0.25786
15.001	15.001	19.993	19.992	1.3266	1.3266	0.2578	0.25783
15.001	15.001	19.993	19.993	1.3266	1.3266	0.25776	0.2578
15.001	15.001	19.993	19.993	1.3266	1.3266	0.25773	0.25776
15.001	15.001	19.993	19.993	1.3266	1.3266	0.2577	0.25773
15.001	15.001	19.993	19.993	1.3266	1.3266	0.25767	0.2577
15.001	15.001	19.994	19.993	1.3266	1.3266	0.25764	0.25767
15.001	15.001	19.994	19.994	1.3266	1.3266	0.25761	0.25764
15.001	15.001	19.994	19.994	1.3266	1.3266	0.25758	0.25761
15.001	15.001	19.994	19.994	1.3266	1.3266	0.25755	0.25758
15.001	15.001	19.994	19.994	1.3266	1.3266	0.25753	0.25755
15.001	15.001	19.994	19.994	1.3266	1.3266	0.2575	0.25753
15.001	15.001	19.994	19.994	1.3266	1.3266	0.25747	0.2575
15.001	15.001	19.995	19.994	1.3266	1.3266	0.25745	0.25747
15.001	15.001	19.995	19.995	1.3266	1.3266	0.25743	0.25745
15.001	15.001	19.995	19.995	1.3267	1.3266	0.2574	0.25743
15.001	15.001	19.995	19.995	1.3267	1.3267	0.25738	0.2574
15.001	15.001	19.995	19.995	1.3267	1.3267	0.25736	0.25738
15.001	15.001	19.995	19.995	1.3267	1.3267	0.25734	0.25736
15.001	15.001	19.996	19.995	1.3267	1.3267	0.25732	0.25734
15.001	15.001	19.996	19.996	1.3267	1.3267	0.25729	0.25732
15.001	15.001	19.996	19.996	1.3267	1.3267	0.25727	0.25729
15.001	15.001	19.996	19.996	1.3267	1.3267	0.25726	0.25727
15.001	15.001	19.996	19.996	1.3267	1.3267	0.25724	0.25726
15.001	15.001	19.996	19.996	1.3267	1.3267	0.25722	0.25724
15	15.001	19.996	19.996	1.3267	1.3267	0.2572	0.25722
15	15	19.996	19.996	1.3267	1.3267	0.25718	0.2572
15	15	19.996	19.996	1.3267	1.3267	0.25717	0.25718
15	15	19.997	19.996	1.3267	1.3267	0.25715	0.25717
15	15	19.997	19.997	1.3267	1.3267	0.25713	0.25715
15	15	19.997	19.997	1.3267	1.3267	0.25712	0.25713
15	15	19.997	19.997	1.3267	1.3267	0.2571	0.25712
15	15	19.997	19.997	1.3267	1.3267	0.25709	0.2571
15	15	19.997	19.997	1.3267	1.3267	0.25707	0.25709
15	15	19.997	19.997	1.3267	1.3267	0.25706	0.25707
15	15	19.997	19.997	1.3267	1.3267	0.25705	0.25706
15	15	19.997	19.997	1.3267	1.3267	0.25703	0.25705
15	15	19.997	19.997	1.3267	1.3267	0.25702	0.25703
15	15	19.997	19.997	1.3267	1.3267	0.25701	0.25702
15	15	19.997	19.997	1.3267	1.3267	0.257	0.25701
15	15	19.997	19.997	1.3267	1.3267	0.25698	0.257
15	15	19.997	19.997	1.3267	1.3267	0.25697	0.25698
15	15	19.998	19.997	1.3267	1.3267	0.25696	0.25697
15	15	19.998	19.998	1.3267	1.3267	0.25695	0.25696
15	15	19.998	19.998	1.3267	1.3267	0.25694	0.25695
15	15	19.998	19.998	1.3267	1.3267	0.25693	0.25694
15	15	19.998	19.998	1.3267	1.3267	0.25692	0.25693
15	15	19.998	19.998	1.3267	1.3267	0.25691	0.25692
15	15	19.998	19.998	1.3267	1.3267	0.2569	0.25691
15	15	19.998	19.998	1.3267	1.3267	0.25689	0.2569
15	15	19.998	19.998	1.3267	1.3267	0.25688	0.25689
15	15	19.998	19.998	1.3267	1.3267	0.25687	0.25688
15	15	19.998	19.998	1.3267	1.3267	0.25687	0.25687
15	15	19.998	19.998	1.3267	1.3267	0.25686	0.25687
15	15	19.998	19.998	1.3267	1.3267	0.25685	0.25686
15	15	19.998	19.998	1.3267	1.3267	0.25684	0.25685
15	15	19.998	19.998	1.3267	1.3267	0.25683	0.25684
15	15	19.998	19.998	1.3267	1.3267	0.25683	0.25683
15	15	19.998	19.998	1.3267	1.3267	0.25682	0.25683
15	15	19.999	19.998	1.3267	1.3267	0.25681	0.25682
15	15	19.999	19.999	1.3267	1.3267	0.2568	0.25681
15	15	19.999	19.999	1.3267	1.3267	0.2568	0.2568
15	15	19.999	19.999	1.3267	1.3267	0.25679	0.2568
15	15	19.999	19.999	1.3267	1.3267	0.25678	0.25679
15	15	19.999	19.999	1.3267	1.3267	0.25678	0.25678
15	15	19.999	19.999	1.3267	1.3267	0.25677	0.25678
15	15	19.999	19.999	1.3267	1.3267	0.25677	0.25677
15	15	19.999	19.999	1.3267	1.3267	0.25676	0.25677
15	15	19.999	19.999	1.3267	1.3267	0.25676	0.25676
15	15	19.999	19.999	1.3267	1.3267	0.25675	0.25676
15	15	19.999	19.999	1.3267	1.3267	0.25675	0.25675
15	15	19.999	19.999	1.3267	1.3267	0.25674	0.25675
15	15	19.999	19.999	1.3267	1.3267	0.25673	0.25674
15	15	19.999	19.999	1.3267	1.3267	0.25673	0.25673
15	15	19.999	19.999	1.3267	1.3267	0.25672	0.25673
15	15	19.999	19.999	1.3267	1.3267	0.25672	0.25672
15	15	19.999	19.999	1.3267	1.3267	0.25672	0.25672
15	15	19.999	19.999	1.3267	1.3267	0.25671	0.25672
15	15	19.999	19.999	1.3267	1.3267	0.25671	0.25671
15	15	19.999	19.999	1.3267	1.3267	0.2567	0.25671
15	15	19.999	19.999	1.3267	1.3267	0.2567	0.2567
15	15	19.999	19.999	1.3267	1.3267	0.2567	0.2567
15	15	19.999	19.999	1.3267	1.3267	0.25669	0.2567
15	15	19.999	19.999	1.3267	1.3267	0.25669	0.25669
15	15	19.999	19.999	1.3267	1.3267	0.25669	0.25669
15	15	19.999	19.999	1.3267	1.3267	0.25668	0.25669
15	15	19.999	19.999	1.3267	1.3267	0.25668	0.25668
15	15	19.999	19.999	1.3267	1.3267	0.25667	0.25668
15	15	19.999	19.999	1.3267	1.3267	0.25667	0.25667
15	15	19.999	19.999	1.3267	1.3267	0.25667	0.25667
15	15	19.999	19.999	1.3267	1.3267	0.25666	0.25667
15	15	19.999	19.999	1.3267	1.3267	0.25666	0.25666
15	15	19.999	19.999	1.3267	1.3267	0.25666	0.25666
15	15	19.999	19.999	1.3267	1.3267	0.25666	0.25666
15	15	19.999	19.999	1.3267	1.3267	0.25665	0.25666
15	15	19.999	19.999	1.3267	1.3267	0.25665	0.25665
15	15	19.999	19.999	1.3267	1.3267	0.25665	0.25665
15	15	20	19.999	1.3267	1.3267	0.2373	0.25665
15	15	20.007	20	1.3267	1.3267	0.22877	0.2373
15	15	20.012	20.007	1.3267	1.3267	0.22183	0.22877
15	15	20.015	20.012	1.3267	1.3267	0.21674	0.22183
15	15	20.017	20.015	1.3267	1.3267	0.21297	0.21674
15	15	20.019	20.017	1.3267	1.3267	0.21018	0.21297
15	15	20.02	20.019	1.3267	1.3267	0.20812	0.21018
15	15	20.021	20.02	1.3267	1.3267	0.2066	0.20812
15	15	20.021	20.021	1.3267	1.3267	0.20549	0.2066
15	15	20.021	20.021	1.3267	1.3267	0.20469	0.20549
15	15	20.021	20.021	1.3267	1.3267	0.2041	0.20469
15	15	20.021	20.021	1.3267	1.3267	0.20369	0.2041
15	15	20.021	20.021	1.3267	1.3267	0.2034	0.20369
15	15	20.02	20.021	1.3267	1.3267	0.2032	0.2034
15	15	20.02	20.02	1.3267	1.3267	0.20307	0.2032
15	15	20.02	20.02	1.3267	1.3267	0.20299	0.20307
15	15	20.019	20.02	1.3267	1.3267	0.20295	0.20299
15	15	20.019	20.019	1.3267	1.3267	0.20293	0.20295
15	15	20.018	20.019	1.3267	1.3267	0.20293	0.20293
15	15	20.018	20.018	1.3267	1.3267	0.20295	0.20293
15	15	20.017	20.018	1.3267	1.3267	0.20298	0.20295
15	15	20.017	20.017	1.3267	1.3267	0.20302	0.20298
15	15	20.016	20.017	1.3267	1.3267	0.20306	0.20302
15	15	20.016	20.016	1.3267	1.3267	0.2031	0.20306
15	15	20.016	20.016	1.3267	1.3267	0.20315	0.2031
15	15	20.015	20.016	1.3267	1.3267	0.2032	0.20315
15	15	20.015	20.015	1.3267	1.3267	0.20325	0.2032
15	15	20.014	20.015	1.3267	1.3267	0.2033	0.20325
15	15	20.014	20.014	1.3267	1.3267	0.20334	0.2033
15	15	20.014	20.014	1.3267	1.3267	0.20339	0.20334
15	15	20.013	20.014	1.3267	1.3267	0.20344	0.20339
15	15	20.013	20.013	1.3267	1.3267	0.20349	0.20344
15	15	20.013	20.013	1.3267	1.3267	0.20353	0.20349
15	15	20.012	20.013	1.3267	1.3267	0.20358	0.20353
15	15	20.012	20.012	1.3267	1.3267	0.20362	0.20358
15	15	20.012	20.012	1.3267	1.3267	0.20366	0.20362
15	15	20.011	20.012	1.3267	1.3267	0.2037	0.20366
15	15	20.011	20.011	1.3267	1.3267	0.20374	0.2037
15	15	20.011	20.011	1.3267	1.3267	0.20378	0.20374
15	15	20.01	20.011	1.3267	1.3267	0.20382	0.20378
15	15	20.01	20.01	1.3267	1.3267	0.20386	0.20382
15	15	20.01	20.01	1.3267	1.3267	0.20389	0.20386
15	15	20.01	20.01	1.3267	1.3267	0.20393	0.20389
15	15	20.009	20.01	1.3267	1.3267	0.20397	0.20393
15	15	20.009	20.009	1.3267	1.3267	0.204	0.20397
15	15	20.009	20.009	1.3267	1.3267	0.20403	0.204
15	15	20.009	20.009	1.3267	1.3267	0.20406	0.20403
15	15	20.008	20.009	1.3267	1.3267	0.20409	0.20406
15	15	20.008	20.008	1.3267	1.3267	0.20413	0.20409
15	15	20.008	20.008	1.3267	1.3267	0.20415	0.20413
15	15	20.008	20.008	1.3267	1.3267	0.20418	0.20415
15	15	20.008	20.008	1.3267	1.3267	0.20421	0.20418
15	15	20.007	20.008	1.3267	1.3267	0.20424	0.20421
15	15	20.007	20.007	1.3267	1.3267	0.20427	0.20424
15	15	20.007	20.007	1.3267	1.3267	0.20429	0.20427
15	15	20.007	20.007	1.3267	1.3267	0.20432	0.20429
15	15	20.007	20.007	1.3267	1.3267	0.20434	0.20432
15	15	20.006	20.007	1.3267	1.3267	0.20436	0.20434
15	15	20.006	20.006	1.3267	1.3267	0.20439	0.20436
15	15	20.006	20.006	1.3267	1.3267	0.20441	0.20439
15	15	20.006	20.006	1.3267	1.3267	0.20443	0.20441
15	15	20.006	20.006	1.3267	1.3267	0.20445	0.20443
15	15	20.006	20.006	1.3267	1.3267	0.20447	0.20445
15	15	20.006	20.006	1.3267	1.3267	0.20449	0.20447
15	15	20.005	20.006	1.3267	1.3267	0.20451	0.20449
15	15	20.005	20.005	1.3267	1.3267	0.20453	0.20451
15	15	20.005	20.005	1.3267	1.3267	0.20455	0.20453
15	15	20.005	20.005	1.3267	1.3267	0.20457	0.20455
15	15	20.005	20.005	1.3267	1.3267	0.20459	0.20457
15	15	20.005	20.005	1.3267	1.3267	0.20461	0.20459
15	15	20.005	20.005	1.3267	1.3267	0.20462	0.20461
15	15	20.004	20.005	1.3267	1.3267	0.20464	0.20462
15	15	20.004	20.004	1.3267	1.3267	0.20466	0.20464
15	15	20.004	20.004	1.3267	1.3267	0.20467	0.20466
15	15	20.004	20.004	1.3267	1.3267	0.20469	0.20467
15	15	20.004	20.004	1.3267	1.3267	0.2047	0.20469
15	15	20.004	20.004	1.3267	1.3267	0.20471	0.2047
15	15	20.004	20.004	1.3267	1.3267	0.20473	0.20471
15	15	20.004	20.004	1.3267	1.3267	0.20474	0.20473
15	15	20.004	20.004	1.3267	1.3267	0.20475	0.20474
15	15	20.003	20.004	1.3267	1.3267	0.20477	0.20475
15	15	20.003	20.003	1.3267	1.3267	0.20478	0.20477
15	15	20.003	20.003	1.3267	1.3267	0.20479	0.20478
15	15	20.003	20.003	1.3267	1.3267	0.2048	0.20479
15	15	20.003	20.003	1.3267	1.3267	0.20482	0.2048
15	15	20.003	20.003	1.3267	1.3267	0.20483	0.20482
15	15	20.003	20.003	1.3267	1.3267	0.20484	0.20483
15	15	20.003	20.003	1.3267	1.3267	0.20485	0.20484
15	15	20.003	20.003	1.3267	1.3267	0.20486	0.20485
15	15	20.003	20.003	1.3267	1.3267	0.20487	0.20486
15	15	20.003	20.003	1.3267	1.3267	0.20488	0.20487
15	15	20.003	20.003	1.3267	1.3267	0.20489	0.20488
15	15	20.003	20.003	1.3267	1.3267	0.2049	0.20489
15	15	20.003	20.003	1.3267	1.3267	0.20491	0.2049
15	15	20.002	20.003	1.3267	1.3267	0.20492	0.20491
15	15	20.002	20.002	1.3267	1.3267	0.20493	0.20492
15	15	20.002	20.002	1.3267	1.3267	0.20493	0.20493
15	15	20.002	20.002	1.3267	1.3267	0.20494	0.20493
15	15	20.002	20.002	1.3267	1.3267	0.20495	0.20494
15	15	20.002	20.002	1.3267	1.3267	0.20496	0.20495
15	15	20.002	20.002	1.3267	1.3267	0.20497	0.20496
15	15	20.002	20.002	1.3267	1.3267	0.20497	0.20497
15	15	20.002	20.002	1.3267	1.3267	0.20498	0.20497
15	15	20.002	20.002	1.3267	1.3267	0.20499	0.20498
15	15	20.002	20.002	1.3267	1.3267	0.20499	0.20499
15	15	20.002	20.002	1.3267	1.3267	0.205	0.20499
15	15	20.002	20.002	1.3267	1.3267	0.20501	0.205
15	15	20.002	20.002	1.3267	1.3267	0.20501	0.20501
15	15	20.002	20.002	1.3267	1.3267	0.20502	0.20501
15	15	20.002	20.002	1.3267	1.3267	0.20503	0.20502
15	15	20.002	20.002	1.3267	1.3267	0.20503	0.20503
15	15	20.002	20.002	1.3267	1.3267	0.20504	0.20503
15	15	20.002	20.002	1.3267	1.3267	0.20504	0.20504
15	15	20.001	20.002	1.3267	1.3267	0.20505	0.20504
15	15	20.001	20.001	1.3267	1.3267	0.20505	0.20505
15	15	20.001	20.001	1.3267	1.3267	0.20506	0.20505
15	15	20.001	20.001	1.3267	1.3267	0.20506	0.20506
15	15	20.001	20.001	1.3267	1.3267	0.20507	0.20506
15	15	20.001	20.001	1.3267	1.3267	0.20507	0.20507
15	15	20.001	20.001	1.3267	1.3267	0.20508	0.20507
15	15	20.001	20.001	1.3267	1.3267	0.20508	0.20508
15	15	20.001	20.001	1.3267	1.3267	0.20508	0.20508
15	15	20.001	20.001	1.3267	1.3267	0.20509	0.20508
15	15	20.001	20.001	1.3267	1.3267	0.20509	0.20509
15	15	20.001	20.001	1.3267	1.3267	0.2051	0.20509
15	15	20.001	20.001	1.3267	1.3267	0.2051	0.2051
15	15	20.001	20.001	1.3267	1.3267	0.20511	0.2051
15	15	20.001	20.001	1.3267	1.3267	0.20511	0.20511
15	15	20.001	20.001	1.3267	1.3267	0.20511	0.20511
15	15	20.001	20.001	1.3267	1.3267	0.20512	0.20511
15	15	20.001	20.001	1.3267	1.3267	0.20512	0.20512
15	15	20.001	20.001	1.3267	1.3267	0.20512	0.20512
15	15	20.001	20.001	1.3267	1.3267	0.20513	0.20512
15	15	20.001	20.001	1.3267	1.3267	0.20513	0.20513
15	15	20.001	20.001	1.3267	1.3267	0.20513	0.20513
15	15	20.001	20.001	1.3267	1.3267	0.20514	0.20513
15	15	20.001	20.001	1.3267	1.3267	0.20514	0.20514
15	15	20.001	20.001	1.3267	1.3267	0.20514	0.20514
15	15	20.001	20.001	1.3267	1.3267	0.20514	0.20514
15	15	20.001	20.001	1.3267	1.3267	0.20515	0.20514
15	15	20.001	20.001	1.3267	1.3267	0.20515	0.20515
15	15	20.001	20.001	1.3267	1.3267	0.20515	0.20515
15	15	20.001	20.001	1.3267	1.3267	0.20515	0.20515
15	15	20.001	20.001	1.3267	1.3267	0.20516	0.20515
15	15	20.001	20.001	1.3267	1.3267	0.20516	0.20516
15	15	20.001	20.001	1.3267	1.3267	0.20516	0.20516
15	15	20.001	20.001	1.3267	1.3267	0.20516	0.20516
15	15	20.001	20.001	1.3267	1.3267	0.20516	0.20516
15	15	20.001	20.001	1.3267	1.3267	0.20517	0.20516
15	15	20.001	20.001	1.3267	1.3267	0.20517	0.20517
15	15	20	20.001	1.4267	1.3267	0.22096	0.20517
14.961	15	19.994	20	1.4782	1.4267	0.22967	0.22096
14.934	14.961	19.99	19.994	1.5212	1.4782	0.23716	0.22967
14.913	14.934	19.986	19.99	1.555	1.5212	0.24327	0.23716
14.897	14.913	19.983	19.986	1.5818	1.555	0.24827	0.24327
14.886	14.897	19.981	19.983	1.6029	1.5818	0.25232	0.24827
14.877	14.886	19.98	19.981	1.6196	1.6029	0.2556	0.25232
14.872	14.877	19.978	19.98	1.6327	1.6196	0.25823	0.2556
14.868	14.872	19.977	19.978	1.6429	1.6327	0.26033	0.25823
14.866	14.868	19.977	19.977	1.651	1.6429	0.26199	0.26033
14.865	14.866	19.977	19.977	1.6573	1.651	0.26329	0.26199
14.865	14.865	19.977	19.977	1.6621	1.6573	0.2643	0.26329
14.865	14.865	19.977	19.977	1.6659	1.6621	0.26506	0.2643
14.867	14.865	19.977	19.977	1.6687	1.6659	0.26562	0.26506
14.868	14.867	19.977	19.977	1.6708	1.6687	0.26602	0.26562
14.871	14.868	19.977	19.977	1.6725	1.6708	0.26629	0.26602
14.873	14.871	19.978	19.977	1.6736	1.6725	0.26645	0.26629
14.875	14.873	19.978	19.978	1.6744	1.6736	0.26653	0.26645
14.878	14.875	19.979	19.978	1.675	1.6744	0.26654	0.26653
14.881	14.878	19.979	19.979	1.6753	1.675	0.26649	0.26654
14.883	14.881	19.98	19.979	1.6755	1.6753	0.2664	0.26649
14.886	14.883	19.98	19.98	1.6755	1.6755	0.26628	0.2664
14.889	14.886	19.981	19.98	1.6754	1.6755	0.26613	0.26628
14.892	14.889	19.981	19.981	1.6753	1.6754	0.26597	0.26613
14.894	14.892	19.982	19.981	1.6751	1.6753	0.26578	0.26597
14.897	14.894	19.982	19.982	1.6748	1.6751	0.26559	0.26578
14.9	14.897	19.983	19.982	1.6745	1.6748	0.26539	0.26559
14.902	14.9	19.983	19.983	1.6742	1.6745	0.26518	0.26539
14.905	14.902	19.984	19.983	1.6739	1.6742	0.26497	0.26518
14.907	14.905	19.984	19.984	1.6736	1.6739	0.26476	0.26497
14.91	14.907	19.985	19.984	1.6732	1.6736	0.26455	0.26476
14.912	14.91	19.985	19.985	1.6729	1.6732	0.26434	0.26455
14.915	14.912	19.986	19.985	1.6725	1.6729	0.26414	0.26434
14.917	14.915	19.986	19.986	1.6722	1.6725	0.26393	0.26414
14.919	14.917	19.987	19.986	1.6718	1.6722	0.26373	0.26393
14.921	14.919	19.987	19.987	1.6715	1.6718	0.26353	0.26373
14.923	14.921	19.988	19.987	1.6711	1.6715	0.26334	0.26353
14.925	14.923	19.988	19.988	1.6708	1.6711	0.26315	0.26334
14.927	14.925	19.988	19.988	1.6705	1.6708	0.26297	0.26315
14.929	14.927	19.989	19.988	1.6702	1.6705	0.26279	0.26297
14.931	14.929	19.989	19.989	1.6699	1.6702	0.26261	0.26279
14.933	14.931	19.99	19.989	1.6696	1.6699	0.26244	0.26261
14.935	14.933	19.99	19.99	1.6693	1.6696	0.26227	0.26244
14.937	14.935	19.99	19.99	1.669	1.6693	0.26211	0.26227
14.938	14.937	19.991	19.99	1.6687	1.669	0.26195	0.26211
14.94	14.938	19.991	19.991	1.6684	1.6687	0.2618	0.26195
14.942	14.94	19.991	19.991	1.6682	1.6684	0.26165	0.2618
14.943	14.942	19.991	19.991	1.6679	1.6682	0.2615	0.26165
14.945	14.943	19.992	19.991	1.6677	1.6679	0.26136	0.2615
14.946	14.945	19.992	19.992	1.6674	1.6677	0.26122	0.26136
14.948	14.946	19.992	19.992	1.6672	1.6674	0.26109	0.26122
14.949	14.948	19.993	19.992	1.6669	1.6672	0.26096	0.26109
14.95	14.949	19.993	19.993	1.6667	1.6669	0.26083	0.26096
14.952	14.95	19.993	19.993	1.6665	1.6667	0.26071	0.26083
14.953	14.952	19.993	19.993	1.6663	1.6665	0.26059	0.26071
14.954	14.953	19.993	19.993	1.6661	1.6663	0.26048	0.26059
14.955	14.954	19.994	19.993	1.6658	1.6661	0.26037	0.26048
14.957	14.955	19.994	19.994	1.6656	1.6658	0.26026	0.26037
14.958	14.957	19.994	19.994	1.6655	1.6656	0.26015	0.26026
14.959	14.958	19.994	19.994	1.6653	1.6655	0.26005	0.26015
14.96	14.959	19.994	19.994	1.6651	1.6653	0.25995	0.26005
14.961	14.96	19.995	19.994	1.6649	1.6651	0.25985	0.25995
14.962	14.961	19.995	19.995	1.6647	1.6649	0.25975	0.25985
14.963	14.962	19.995	19.995	1.6646	1.6647	0.25966	0.25975
14.964	14.963	19.995	19.995	1.6644	1.6646	0.25957	0.25966
14.965	14.964	19.995	19.995	1.6642	1.6644	0.25949	0.25957
14.966	14.965	19.996	19.995	1.6641	1.6642	0.2594	0.25949
14.967	14.966	19.996	19.996	1.6639	1.6641	0.25932	0.2594
14.968	14.967	19.996	19.996	1.6638	1.6639	0.25924	0.25932
14.969	14.968	19.996	19.996	1.6636	1.6638	0.25916	0.25924
14.97	14.969	19.996	19.996	1.6635	1.6636	0.25909	0.25916
14.97	14.97	19.996	19.996	1.6634	1.6635	0.25902	0.25909
14.971	14.97	19.996	19.996	1.6632	1.6634	0.25894	0.25902
14.972	14.971	19.996	19.996	1.6631	1.6632	0.25888	0.25894
14.973	14.972	19.997	19.996	1.663	1.6631	0.25881	0.25888
14.973	14.973	19.997	19.997	1.6628	1.663	0.25874	0.25881
14.974	14.973	19.997	19.997	1.6627	1.6628	0.25868	0.25874
14.975	14.974	19.997	19.997	1.6626	1.6627	0.25862	0.25868
14.976	14.975	19.997	19.997	1.6625	1.6626	0.25856	0.25862
14.976	14.976	19.997	19.997	1.6624	1.6625	0.2585	0.25856
14.977	14.976	19.997	19.997	1.6623	1.6624	0.25845	0.2585
14.977	14.977	19.997	19.997	1.6622	1.6623	0.25839	0.25845
14.978	14.977	19.997	19.997	1.6621	1.6622	0.25834	0.25839
14.979	14.978	19.997	19.997	1.662	1.6621	0.25829	0.25834
14.979	14.979	19.998	19.997	1.6619	1.662	0.25824	0.25829
